year,province,Electric furnace,Gas furnace,Heat pump,Oil furnace,Biomass furnace
2000,Alberta,1.637594878780266,95.9836070569658,1.4853903516420983,0.7373648828085887,0.156042829803237
2000,British Columbia,31.23113559234567,60.02763730924377,2.531630957927053,4.778265281593293,1.4313308588902274
2000,Canada,30.97459702805199,51.62676522299687,3.7689510224762746,11.162999797054308,2.4666869294205576
2000,Manitoba,32.411717286535335,60.835672548226704,2.103298379991976,2.134814909324998,2.514496875920999
2000,New Brunswick,61.60403667340093,1.8697838498594264,2.5855364162673258,24.074028883321432,9.86661417715089
2000,Newfoundland,55.68904877125087,1.4885538558419789,0.7397355489275546,33.701382550153966,8.381279273825628
2000,Nova Scotia,27.40336903030475,1.5768541791996806,3.6667794324898,62.461954154593286,4.891043203412498
2000,Ontario,16.0829900462581,69.7388356895027,4.486729162454965,8.690944287266866,1.0005008145173877
2000,Prince Edward Island,5.785089203811973,1.6664455902107824,1.8079294586738224,86.68604417941766,4.054491567885743
2000,Quebec,68.27015490550687,6.3354574945415445,5.297662702525397,15.001720180675909,5.095004716750288
2000,Saskatchewan,3.0028603480322693,89.63951241823858,1.750369285448279,4.019520058052589,1.5877378902282864
2001,Alberta,1.8418013901170625,95.75562089308912,1.554371216725043,0.7180955176010557,0.1472722006550314
2001,British Columbia,31.136092989873774,59.74330747185356,2.6387972392379617,4.713189186351832,1.5663419216515209
2001,Canada,30.92402819078387,51.88733168942069,3.911691121404476,10.853642460119106,2.3755844455299684
2001,Manitoba,32.25260462936261,61.19925513478803,2.195179148835437,1.927559116558647,2.3923933909029227
2001,New Brunswick,61.86171389951348,1.8556171168532247,2.706335507566237,23.769954674512547,9.968000310010792
2001,Newfoundland,56.35718700365196,1.493513032444137,0.7812745843078713,33.27003718850078,8.067095472065756
2001,Nova Scotia,27.48591399744451,1.5755164697335182,3.816408185661767,62.65738593565921,4.379293012254056
2001,Ontario,15.844690074586357,70.26756752083365,4.668707781133383,8.253853400532709,0.959051261760122
2001,Prince Edward Island,6.579655581236204,1.6627417842564924,1.916767682720893,85.73062680055,4.079647321723609
2001,Quebec,68.69606695910267,6.235323935173536,5.461571817195746,14.616610144586618,4.819399073309202
2001,Saskatchewan,2.860439676711731,89.79430925500567,1.821164617580237,3.925449120255006,1.5908527598723978
2002,Alberta,1.8821081777512123,95.7002815216253,1.6179905456059658,0.6994602354865782,0.1389860970367371
2002,British Columbia,30.83214839339175,60.032368287696144,2.7312579167781323,4.420818434567984,1.6305041772473758
2002,Canada,30.930372047201757,52.27964749023345,4.054387936497776,10.359501992621285,2.322945753080017
2002,Manitoba,32.516707008260056,61.1656349728136,2.289240525349301,1.7934454181141226,2.1701791356547813
2002,New Brunswick,61.91760027209172,1.87279303281057,2.8185460395309705,23.49615149915583,10.21359510130032
2002,Newfoundland,56.92221486942152,1.5253443494256436,0.8300967231554881,33.0587913105921,7.654040618468693
2002,Nova Scotia,27.31218724355686,1.606396765613218,3.973005527768872,62.6945257022485,4.292769771679437
2002,Ontario,15.6958429192918,71.04995678179922,4.859092014313988,7.401194269708472,0.982959497853393
2002,Prince Edward Island,7.506631122787761,1.687898803920044,2.0159552517455763,84.83369942910879,4.021968708561217
2002,Quebec,69.38200927295526,5.890408750968387,5.6200652095878425,14.30463552420717,4.602603150672636
2002,Saskatchewan,2.738344284844259,90.35753100706413,1.8944760062351549,3.3844667668090493,1.6035694677374073
2003,Alberta,2.2579422364643364,95.31088894300962,1.678303218227789,0.6826391071003735,0.1317397257923541
2003,British Columbia,30.634213568238515,60.47398894820261,2.8256063946388315,4.006795512736898,1.6362287923479006
2003,Canada,31.08730369476808,52.506070779813335,4.1940837390378976,9.839886213679064,2.319852623647433
2003,Manitoba,32.340123128412806,61.25312816500495,2.3832555059552845,1.6992669973781045,2.2299634263167083
2003,New Brunswick,62.555976425565255,1.905099053294446,2.9314048327309816,22.56277438874528,10.157694296189934
2003,Newfoundland,58.05452971711642,1.5745958592229452,0.8699448934212767,32.041086101108434,7.531908308632255
2003,Nova Scotia,27.3249718038368,1.6568343017744918,4.1323624214791295,62.47251881425866,4.304437771227956
2003,Ontario,15.569134284681674,71.44652460128569,5.049358835736468,6.853776890761595,1.0526604543749651
2003,Prince Edward Island,8.593503233216268,1.7395115803999497,2.126947911108505,83.61022067658153,4.075916933429935
2003,Quebec,70.31979242641111,5.710291484121754,5.771628623269995,13.539886038670303,4.480122726460403
2003,Saskatchewan,2.612770569803489,90.64262853757964,1.9622574858930044,3.0877553859855658,1.673204664535517
2004,Alberta,2.693233621462125,94.87385101249704,1.7378127872228673,0.6555128479934318,0.1233020158771743
2004,British Columbia,30.649878922259063,60.36317058763815,2.901577513502008,4.002765217553465,1.6763426362172822
2004,Canada,31.29814036441571,52.577519073132834,4.322763250674601,9.474194410698468,2.303454709271249
2004,Manitoba,32.86597540278766,60.911279952380944,2.472880801004261,1.579769064368523,2.074083720361319
2004,New Brunswick,62.96504249484696,1.877459551535764,3.0528834557514744,22.050941474362293,10.049125573168473
2004,Newfoundland,59.67243880488913,1.5785597285023831,0.909362535403284,30.70319284057388,7.296057507838652
2004,Nova Scotia,27.779564662225415,1.6615240972254934,4.277720840658936,61.833215080858174,4.314966374034409
2004,Ontario,15.452576430251334,71.68881657273371,5.220034971625848,6.567718085402752,1.042120080634126
2004,Prince Edward Island,9.78988951860763,1.737274866414567,2.233596256720537,82.48816240958728,4.023921877593162
2004,Quebec,71.05286932452239,5.650939215722946,5.920606096620729,12.79956826378942,4.466400539553219
2004,Saskatchewan,2.5585212252695397,90.73542790873212,2.023473890914787,2.978274643398976,1.6983298216849083
2005,Alberta,3.134185657788223,94.44038300052934,1.8079102121950363,0.6169013875305358,0.1128698636644522
2005,British Columbia,30.93840192816668,60.13834198640735,2.976192083321888,3.9566141292311143,1.6355040606672346
2005,Canada,31.60838335520351,52.525153401795336,4.444137782790219,9.161276700882132,2.2775920629965807
2005,Manitoba,33.48613790445501,60.46022737158221,2.571154715063223,1.5193942803335656,1.8725061540481225
2005,New Brunswick,63.7329325836098,1.8946005888737711,3.1457351512727216,21.102761396820394,10.078634087839252
2005,Newfoundland,61.47519729450472,1.6302740452563695,0.958465906436274,29.34197582599889,6.838848043803892
2005,Nova Scotia,28.461237608654795,1.7160853361526274,4.4266669173019,61.02646089081379,4.232570441911542
2005,Ontario,15.417346498535878,71.67913864172529,5.385384883214795,6.371294618336003,1.1024259617463954
2005,Prince Edward Island,11.205896560345282,1.7883825784461602,2.3357142122059797,81.0412692211358,4.010028174874678
2005,Quebec,71.83852091333218,5.483057921137573,6.046472261662926,12.234699408028147,4.379233258084624
2005,Saskatchewan,2.590213539883245,90.8377228938649,2.0830323646515723,2.8203920965832454,1.687603256210369
2006,Alberta,3.645250484589553,93.95432501777918,1.8713533499741728,0.5708704378220834,0.1015055375992579
2006,British Columbia,31.430844534418544,59.575101949142365,3.0600215672715025,3.945526718315587,1.680093095336988
2006,Canada,32.03880557835849,52.51830789682936,4.550780273252404,8.839781022861834,2.1140657347383254
2006,Manitoba,33.682866043942205,60.49684850523458,2.660660856985142,1.4527001627547362,1.631718773313285
2006,New Brunswick,64.69214272383952,1.987398162399494,3.2295039732340034,20.57162737612248,9.499671858341138
2006,Newfoundland,63.566070635363566,1.7591501408712846,0.9970884598942016,27.62282778082819,6.38078330987205
2006,Nova Scotia,29.431174325141505,1.8536807136056224,4.574241631410371,59.76878923820066,4.217261901506772
2006,Ontario,15.467997930991348,71.86292860361769,5.526723022887395,6.015858272480243,1.0567079578914471
2006,Prince Edward Island,12.78840651520986,1.9262588437069708,2.4207979514484705,79.46735169102095,3.8953760134564352
2006,Quebec,72.81050894938963,5.34413159917403,6.153252943467004,11.914924294371742,3.886144058651517
2006,Saskatchewan,2.710688491374176,90.83961514332776,2.1440384040203586,2.709904306538998,1.640596946907042
2007,Alberta,4.18861462319561,93.45000257372178,1.9347524399778635,0.5171464929135581,0.0898328771059382
2007,British Columbia,32.13387798904952,59.05849506154389,3.1382062331231397,3.731916701155187,1.6977293260094843
2007,Canada,32.47027327260264,52.454297764061415,4.659502607473707,8.485132146990749,2.029873126645105
2007,Manitoba,34.38648423936282,60.03050109162192,2.7462265100945378,1.3909630261520027,1.3975206659499908
2007,New Brunswick,65.3023549935533,2.120143782177105,3.3144694926518747,19.88815076242317,9.445160184449206
2007,Newfoundland,65.79234049213527,1.9315431558368996,1.0352307197022117,26.132218499631385,5.51471780034119
2007,Nova Scotia,30.674360735628674,2.0382052948463705,4.7114463928916654,58.19093748590403,4.210329369430561
2007,Ontario,15.564619268891928,71.84898542365046,5.684720823658428,5.661173361876489,1.1039939424071843
2007,Prince Edward Island,14.655915857224937,2.1153276313202687,2.5199007101522595,77.37840386697593,3.873520267179346
2007,Quebec,73.45276338021733,5.379411823299588,6.255799315619492,11.5965854078301,3.5679149008368083
2007,Saskatchewan,2.9319379633772145,90.75746735583289,2.2109638412684927,2.6186451868755163,1.5641446532549192
2008,Alberta,4.704878111866496,92.97464922477197,1.9920391328632003,0.458610072445786,0.0858747235169792
2008,British Columbia,32.865013105892494,58.75993075063084,3.20057906826462,3.471401350031924,1.5702027848432438
2008,Canada,32.93348244577462,52.319099040983374,4.765293849182827,8.172355387098323,1.9183484415744032
2008,Manitoba,35.18478593824389,59.38587423861944,2.833075431837822,1.3719407039208236,1.2115996096417023
2008,New Brunswick,66.27927986427359,2.1188340298854205,3.404509249827889,19.32370405212463,8.968725460561044
2008,Newfoundland,68.21817293911464,1.9671682139857043,1.084903499110525,24.15186825029012,5.089585008116327
2008,Nova Scotia,32.3738839545812,2.0807884452382197,4.86272294451656,56.25091261412312,4.211792076007667
2008,Ontario,15.754573348085945,71.68756453644023,5.831074580162238,5.427670194213992,1.0717718864589876
2008,Prince Edward Island,16.690026846770365,2.147863148901645,2.6120895289646167,75.4634868214065,3.738570590902239
2008,Quebec,73.95274963974231,5.270465827950672,6.371719181169127,11.34701107604208,3.3490146250592567
2008,Saskatchewan,3.264412546624111,90.59594714948292,2.279247282533986,2.536293282212397,1.463285778198787
2009,Alberta,5.423124211397567,92.25676984858066,2.053182567017282,0.4300599433883649,0.0816696975121458
2009,British Columbia,33.946030751163185,57.87936536197731,3.276901075317079,3.337011173537024,1.5025786510684005
2009,Canada,33.50749601661087,52.00320029576844,4.875850752098806,7.891328984869104,1.8080634499289605
2009,Manitoba,35.61841685563334,59.13633384808188,2.917621429426289,1.3533159102639878,1.0019744622160691
2009,New Brunswick,68.01502036917383,2.091065838048492,3.481921744092612,18.72334799915132,7.843359591361134
2009,Newfoundland,70.82724262154089,1.9750866938718104,1.1244148851543234,21.852943273628046,4.838271066463579
2009,Nova Scotia,34.60807630612096,2.095916701348357,5.005136720217393,53.85744389585805,4.144174648463354
2009,Ontario,15.995526825491332,71.39913508094686,5.981085179241858,5.249802054449597,1.0178382616740913
2009,Prince Edward Island,19.01281697873257,2.1633049564328743,2.7015302402148538,72.89585815380157,3.782994743317069
2009,Quebec,74.30426683568467,5.207274273317238,6.491884329243044,11.116505158579104,3.1903346938313706
2009,Saskatchewan,3.710895941067625,90.30083954641,2.341174973402284,2.5024577373320307,1.3365435965111796
2010,Alberta,5.938229141137524,91.75498168816172,2.111159683173571,0.3987143171403979,0.076383964458567
2010,British Columbia,35.17785598637059,56.80634053427679,3.3501558167647887,3.198666126422742,1.468565452010176
2010,Canada,34.08882233586165,51.70942735908166,4.972228314637787,7.630738101923042,1.6832628358045925
2010,Manitoba,36.19623043792993,58.79428528949202,3.012241665739628,1.3369581893786062,0.7285001099266684
2010,New Brunswick,69.73800973192859,2.081133850514303,3.5748468049855693,18.209488516713712,6.946921344251336
2010,Newfoundland,73.28403607026144,1.9794753047645488,1.1707036196653886,19.99694047158332,4.343949369966414
2010,Nova Scotia,36.823835189482345,2.0997002677450136,5.101666941039332,51.77130701654576,4.03666751788898
2010,Ontario,16.25855691556323,71.12225894245309,6.105438107032132,5.078258138929705,0.9476708602588738
2010,Prince Edward Island,21.677812958027157,2.171202442881546,2.785979800789163,70.17310128267508,3.762331404835243
2010,Quebec,74.66624361772004,5.222658240833439,6.593388278489656,10.88400095907784,2.998922683358958
2010,Saskatchewan,4.28727596057956,89.95532854116213,2.407100653091625,2.467835924788239,1.1327190656265858
2011,Alberta,6.497609255769298,91.20137592958092,2.1688243674342504,0.370210284592165,0.0713000316785454
2011,British Columbia,36.39515051534708,55.667110429093306,3.433175306483071,3.112406659779129,1.4302464941432882
2011,Canada,34.633326319872296,51.38280310154648,5.065854579055716,7.431983171422565,1.5678792303761249
2011,Manitoba,36.74735266531311,58.39509173472719,3.0977219082004246,1.317784025994362,0.5550859141496449
2011,New Brunswick,71.299988563421,2.1268116120256817,3.6595886201552745,17.791667913978213,6.065854946581411
2011,Newfoundland,75.04381348621284,2.0183837197442345,1.1990710356970096,18.98422337205422,3.826637231648509
2011,Nova Scotia,38.87706778123386,2.1476450730591887,5.171354032286009,49.96910588232439,3.922876878699066
2011,Ontario,16.509833021267113,70.7892226252885,6.231856414385802,4.954245705237995,0.8814655719905926
2011,Prince Edward Island,24.568138567507347,2.239202598679371,2.8660242879796973,67.21193753621131,3.706265453595532
2011,Quebec,74.93916944180776,5.349246177057251,6.680194674367445,10.65041897963647,2.81943574708816
2011,Saskatchewan,4.9378619434787066,89.52362802020512,2.46852638235228,2.4289307759534986,0.9532521696821856
2012,Alberta,7.104555846048928,90.59435251178598,2.227074989545056,0.3469397423870975,0.0666606741204722
2012,British Columbia,37.625696812294485,54.50600829344459,3.503570473154578,3.0527797160129624,1.3947641557505006
2012,Canada,35.184866701659246,51.03855233462907,5.160680582589764,7.223703577559894,1.4601357767287504
2012,Manitoba,37.25761591463997,57.926989712234665,3.1814876109745307,1.2958957019990838,0.4903836572523395
2012,New Brunswick,72.76391758239981,2.12259250179682,3.7523440987955903,17.458228313108926,5.20402230340976
2012,Newfoundland,76.725775229539,2.0070302722606472,1.227217400916259,18.07259940582699,3.292556479610962
2012,Nova Scotia,40.98763558625923,2.1412293559609195,5.245014589386355,48.130334679884754,3.812051315208184
2012,Ontario,16.75947710353305,70.44744980593973,6.366685673139756,4.810246588174416,0.8182766985265253
2012,Prince Edward Island,27.362493071028425,2.2089999978354378,2.8857180039868187,65.0074983083189,3.643790626912702
2012,Quebec,75.21529934472198,5.449516287729888,6.768155660294199,10.406006774846675,2.6474128026650523
2012,Saskatchewan,5.670900848210976,89.00095893412515,2.524827312710001,2.3858610120379145,0.7955289592273875
2013,Alberta,7.7628641912329055,89.93669361519812,2.287268835609861,0.3239980219475724,0.0624884278555058
2013,British Columbia,38.838576271499925,53.39037405260326,3.5736694071180004,2.980176467901115,1.3582149423647567
2013,Canada,35.70459013526776,50.746244389277415,5.251178202633651,6.988433738031271,1.3562934174321228
2013,Manitoba,37.77704657358312,57.45831512206079,3.264172499985502,1.2635377196094943,0.433584521481569
2013,New Brunswick,74.19014882742954,2.1185802578619626,3.839518998341859,17.09731037375652,4.368889844696693
2013,Newfoundland,78.41470759612646,1.9925323480377224,1.2655402048432742,17.106114331438242,2.769840748397963
2013,Nova Scotia,43.15672367332184,2.126336671329099,5.311108013693386,46.23919810122658,3.710433471591757
2013,Ontario,17.009979359012924,70.12993425581975,6.490897706820279,4.634632754166037,0.7604684857234775
2013,Prince Edward Island,30.32943784339556,2.17944043643948,2.896167395016436,62.59509024951056,3.544135968210256
2013,Quebec,75.41930577463032,5.590136089712451,6.863570884404029,10.13353571537168,2.4796022221481486
2013,Saskatchewan,6.494028323131642,88.37285187508697,2.579780653191601,2.341714425918381,0.6566188949179825
2014,Alberta,8.47333022437988,89.23425656958487,2.3376164673120687,0.3059947741924083,0.0586531982910487
2014,British Columbia,39.906291865757005,52.52132129450895,3.623871559706637,2.883749988645324,1.322025362045286
2014,Canada,36.16622999196408,50.59626923086912,5.315428061256437,6.705964541305331,1.2646471110004622
2014,Manitoba,38.290707268709816,56.98064921583008,3.350868526123269,1.2213817650374148,0.3838597072101877
2014,New Brunswick,75.30917159875402,2.1285507321485246,3.916473259711143,16.63359552152755,3.957455637433048
2014,Newfoundland,80.10785728816045,1.978275149306804,1.2994454645251463,16.085763456210696,2.222744617114705
2014,Nova Scotia,45.29262622932406,2.11065674527739,5.388856216700665,44.32655480811424,3.5773427977139427
2014,Ontario,17.161389292773478,70.08580664759758,6.556177576958605,4.3982796829199415,0.7060524053506461
2014,Prince Edward Island,33.252360995915694,2.1289479156907936,2.888473706503049,60.44938533340183,3.419290112550764
2014,Quebec,75.64483244630662,5.730982664397347,6.959621315922003,9.798942346746824,2.3222780503019407
2014,Saskatchewan,7.416934726662119,87.6382383521996,2.6315493492827997,2.292681524730253,0.5347442828447435
2015,Alberta,9.20351224669008,88.5442901662573,2.368969264128132,0.2862378103543515,0.0552676657828941
2015,British Columbia,40.98085688491763,51.65352561248218,3.672365181953071,2.7732070917060936,1.2857581709425163
2015,Canada,36.60631227919556,50.49888060234051,5.375108700692304,6.370230701286247,1.1853932994537069
2015,Manitoba,38.62993516699101,56.73651605746556,3.4197137267038507,1.1570506754031569,0.3394830757745349
2015,New Brunswick,76.05316863055945,2.5253130677810764,3.9914622912873945,16.0318106478724,3.6859616672186912
2015,Newfoundland,81.49423011665013,2.024156502216011,1.3268777546070492,14.93549719934986,2.069824905651521
2015,Nova Scotia,47.421376306410615,2.175555485658667,5.471993718222114,42.3090978317893,3.430343791452994
2015,Ontario,17.353861320489486,70.03385728152502,6.605994318551764,4.121384331593007,0.6590087160084955
2015,Prince Edward Island,36.53840649938704,2.1679530683481687,2.919535802987092,57.53740397810277,3.247042882465337
2015,Quebec,75.92611472255444,5.795942070742501,7.069325658694843,9.39257176020996,2.171485176124482
2015,Saskatchewan,8.44561027284217,86.77269824567543,2.685105112010338,2.2444317669631784,0.4256853129782694
2016,Alberta,9.973421264985529,87.82010273887532,2.3901040014074804,0.2683974369316524,0.0521658828979646
2016,British Columbia,42.1071773654425,50.71839328451164,3.7271824433739433,2.648117091891594,1.2483771011329612
2016,Canada,37.09272269771673,50.35767541478844,5.44897311987285,5.9889567177410745,1.110830789705133
2016,Manitoba,38.92043681747271,56.56362803346201,3.487835572902471,1.0711085827684546,0.3011695459369575
2016,New Brunswick,76.82695801683442,3.019946011986483,4.059328868252667,15.27037190097604,3.4517890224067838
2016,Newfoundland,82.94109101167702,1.998757648141108,1.3653591133052416,13.708147862346635,1.9421929441900048
2016,Nova Scotia,49.40486051025528,2.6758131539820305,5.543554564237657,40.05436388771928,3.268565078718193
2016,Ontario,17.54093454209094,69.9345322710487,6.698229793596534,3.8187042908020272,0.6103383401264931
2016,Prince Edward Island,39.98459920522096,2.11783523200224,2.9430130719666576,54.58450987083906,3.090400751424506
2016,Quebec,76.26286121264337,5.927137394289479,7.172815697898965,8.859281612852326,2.0318163564420164
2016,Saskatchewan,9.553343730811946,85.87053993573225,2.7219409709812044,2.171574434866212,0.3281245964520271
2017,Alberta,10.7997565079948,87.01054150337619,2.430509128261232,0.2533341220958239,0.0486359146610203
2017,British Columbia,43.23548074682518,49.8078220366812,3.7806387833130217,2.5035292957150443,1.2099400874266892
2017,Canada,37.65845906750949,50.13449175377465,5.53172293346935,5.565195765793256,1.0413480264269344
2017,Manitoba,39.22640833987533,56.37458158008646,3.5558899341441728,0.9666344882926784,0.2650830196776645
2017,New Brunswick,77.85779681407385,3.220575046683529,4.140068061175607,14.4253194818389,3.2177679191823425
2017,Newfoundland,84.41619317331902,1.976511372144216,1.3964844564880745,12.405314880921951,1.817880216916352
2017,Nova Scotia,51.44717748891454,3.146545062426022,5.626718507455651,37.73766623158458,3.1090843897922893
2017,Ontario,17.744332267590362,69.80213877258602,6.793080348708653,3.4936722534027536,0.5651849800901679
2017,Prince Edward Island,43.59601634023996,2.067355369510403,2.9729055455177686,51.45501409313355,2.9133471812131613
2017,Quebec,76.73924969983707,5.975344881655984,7.293608738132564,8.204640027961807,1.9030972444995244
2017,Saskatchewan,10.758341102282698,84.89103267457642,2.759882811751484,2.0674361467344173,0.2441834938360781
2018,Alberta,11.170341710861694,86.6246317721214,2.474524123967855,0.2409997206039359,0.046905759016157
2018,British Columbia,43.76095384658336,49.433381707442265,3.844774804277902,2.348038824149411,1.19799021301788
2018,Canada,37.93588403270651,50.14867442367741,5.6431776984990565,5.14452572359418,1.01140560125231
2018,Manitoba,39.34969492054438,56.336447307165706,3.6317377534574176,0.8466736506567395,0.2480177611970988
2018,New Brunswick,78.72928121311399,3.332300886110568,4.259124424218641,13.483510164525695,3.1350141853148914
2018,Newfoundland,85.55443357158639,1.948448334979892,1.446355140026836,11.241087702858824,1.7622251775648516
2018,Nova Scotia,52.36418393839287,3.350757890535776,5.726711388629804,36.64610011477741,3.040489821371076
2018,Ontario,17.822139972320713,69.86954059340756,6.933557113028458,3.1422962196189075,0.5431905556543476
2018,Prince Edward Island,45.082058985476905,1.9974843233501585,3.0133626002358302,50.39667116199341,2.858624271025228
2018,Quebec,77.16758553909004,6.045125036737788,7.437100994344655,7.43930898017219,1.8519222046734831
2018,Saskatchewan,11.298698607254408,84.51216100928859,2.805580063501268,1.9348870398928264,0.2049211399568938
2019,Alberta,11.567643426087194,86.21748281816643,2.5110991430915037,0.2298648527178118,0.0454900840006443
2019,British Columbia,44.325323066089865,49.0278008712368,3.905501416325744,2.1843511235139217,1.1875357125746075
2019,Canada,38.25137213641085,50.125406587813,5.754723470566248,4.708956053611669,0.9826673545614868
2019,Manitoba,39.50750322003418,56.2613080799001,3.707780646474255,0.7187126822686968,0.2326290821149575
2019,New Brunswick,79.6874365757865,3.4527511912161017,4.377501255540094,12.41231439929041,3.0524047767688383
2019,Newfoundland,86.27812036860212,1.9488661325886152,1.4809594295028048,10.536481873086904,1.6971089319770287
2019,Nova Scotia,53.121525808964776,3.564700061079117,5.799971714596069,35.807026960182164,2.969475837715915
2019,Ontario,17.898186500679177,69.91719375651236,7.085385459599789,2.7813692730013373,0.5199067366383819
2019,Prince Edward Island,46.83216932433731,1.976066552760076,3.086526059002742,48.90077406379879,2.774053191185159
2019,Quebec,77.71022335477441,6.0861209083285495,7.574297260046866,6.5727836619875335,1.8054801306025448
2019,Saskatchewan,11.874712048994787,84.12037164320988,2.8591202050169504,1.7643877609679657,0.1681977537113917
2020,Alberta,11.996540713077144,85.77132392503582,2.5518556277819564,0.2195853311688461,0.044091823221936
2020,British Columbia,44.917146826911,48.59536998333872,3.972654419852673,2.012699026158474,1.17971342010576
2020,Canada,38.61050477364097,50.07324401754696,5.862567919828394,4.251061913397215,0.9576981310328648
2020,Manitoba,39.70139277352102,56.14052371489927,3.788560139904752,0.5913126825850324,0.2188421163071599
2020,New Brunswick,80.73819347008984,3.582491236175604,4.498923351143038,11.221275698010476,2.984933891726399
2020,Newfoundland,86.73546176872384,1.913035068970689,1.511309358841193,10.178878368040415,1.6318271876134514
2020,Nova Scotia,54.08397832343371,3.815687048483243,5.911235969870553,34.57886303901895,2.897662593687889
2020,Ontario,17.993881353070183,69.9546427704564,7.217670085341271,2.4188519307509724,0.5005498072419146
2020,Prince Edward Island,48.80552827595719,1.9189195863853807,3.1389590905265234,47.19149799571058,2.750037946289471
2020,Quebec,78.301428324208,6.135002617761661,7.716297205572649,5.644761488396541,1.7618324814442017
2020,Saskatchewan,12.512944777558111,83.68004508906591,2.915155574773117,1.5591031674818858,0.140340967315426
